inspection_date,premises_name,address,city,state,zip,state_id,establishment_type,final_score,grade,inspector_id
9/16/2025,DUNKIN #362566,510 OPTICAL LN SUITE 101,CARY,NC,27513,4092019573,1 - Restaurant,99,A,2945
9/16/2025,DUNKIN' #350292,1501 WERRINGTON DR,HOLLY SPRINGS,NC,27540,4092017831,1 - Restaurant,98,A,2701
9/16/2025,FIVE STAR RESTAURANT,301 N WEST ST SUITE 101,RALEIGH,NC,27603,4092018389,1 - Restaurant,97,A,2995
9/16/2025,JERSEY MIKE'S #3151,6727-C KNIGHTDALE BLVD,KNIGHTDALE,NC,27545,4092019014,1 - Restaurant,97,A,2790
9/16/2025,LEGISLATIVE OFFICE BLDG. SNACK BAR,300 N SALISBURY ST,RALEIGH,NC,27603-5925,4092013321,1 - Restaurant,99,A,2995
9/16/2025,LOS TRES MAGUEYES # 4,12400 WAKE UNION CHURCH RD SUITE 101,WAKE FOREST,NC,27587-4509,4092013238,1 - Restaurant,97.50,A,2293
9/16/2025,OSHA THAI KITCHEN AND SUSHI,242 S MAIN ST,HOLLY SPRINGS,NC,27540-9094,4092018119,1 - Restaurant,97.50,A,2701
9/16/2025,PANDA EXPRESS #2962,4215 WAKE FOREST RD,RALEIGH,NC,27609,4092017987,1 - Restaurant,97.50,A,2802
9/16/2025,PANERA BREAD #1869,15 CABELA DR,GARNER,NC,27529,4092017213,1 - Restaurant,96.50,A,2691
9/16/2025,PHILLY STEAK AND SUBS,4701 ATLANTIC AVE,RALEIGH,NC,27604-8108,4092011463,1 - Restaurant,96.50,A,2802
9/16/2025,POTBELLY SANDWICH SHOP,9662 CHAPEL HILL RD SUITE 120,MORRISVILLE,NC,27560,4092017547,1 - Restaurant,96,A,3092
9/16/2025,SALSA FRESH MEXICAN GRILL,5910 DURALEIGH RD,RALEIGH,NC,27612-2580,4092011682,1 - Restaurant,96,A,2703
9/16/2025,TACO BELL #2836,3224 S WILMINGTON ST,RALEIGH,NC,27603,4092017689,1 - Restaurant,97,A,2691
9/16/2025,THE NEW YORK BUTCHER SHOPPE AND WINE BAR,1005 PORTRAIT DR,CARY,NC,27513,4092019795,1 - Restaurant,98,A,2945
9/16/2025,TROPICAL SMOOTHIE,1028 OBERLIN RD STE 232,RALEIGH,NC,27605,4092019173,1 - Restaurant,96,A,2482
9/16/2025,WEGMANS #108 - MAIN KITCHEN,1200 WAKE TOWNE DR,RALEIGH,NC,27609,4092018154,1 - Restaurant,98.50,A,2556
9/16/2025,WENDY'S,4105 WAKE FOREST RD,RALEIGH,NC,27609,4092018569,1 - Restaurant,97.50,A,2802
9/15/2025,AJ'S FOOD MART,6204 TEN TEN RD,APEX,NC,27502,4092017149,1 - Restaurant,99,A,2791
9/15/2025,BACKYARD BURGERS #1130,13250 STRICKLAND RD,RALEIGH,NC,27613,4092013613,1 - Restaurant,98,A,2944
9/15/2025,BASS LAKE DRAFT HOUSE,124 BASS LAKE RD,HOLLY SPRINGS,NC,27540,4092013876,1 - Restaurant,97.50,A,2701
9/15/2025,BRIXX WOOD FIRED PIZZA,1111 PARKSIDE MAIN ST.,CARY,NC,27519,4092019602,1 - Restaurant,91,A,3092
9/15/2025,CHINA PEARL CHINESE RESTAURANT,2841 JONES FRANKLIN RD,RALEIGH,NC,27606,4092015580,1 - Restaurant,93,A,1708
9/15/2025,CIRCLE K #2723635,4402 TEN TEN RD,APEX,NC,27539,4092017138,1 - Restaurant,99.50,A,2791
9/15/2025,CRABTREE ALE HOUSE,4325 GLENWOOD AVE STE 1040,RALEIGH,NC,27617,4092017731,1 - Restaurant,97.50,A,2703
9/15/2025,DUNKIN' #347603,13240 STRICKLAND RD,RALEIGH,NC,27613,4092018163,1 - Restaurant,95.50,A,2944
9/15/2025,EGGS UP GRILL #31,4216 LASSITER ROAD,HOLLY SPRINGS,NC,27540,4092019731,1 - Restaurant,98.50,A,1060
9/15/2025,EMPANADAS MORE,2107 GRACE PARK DR,MORRISVILLE,NC,27560,4092018897,1 - Restaurant,99,A,2918
9/15/2025,EVERBOWL,6325 FALLS OF NEUSE RD SUITE 117,RALEIGH,NC,27615,4092019185,1 - Restaurant,99.50,A,2698
9/15/2025,HARDEES #1638,403 S MAIN ST,ROLESVILLE,NC,27571-9664,4092011278,1 - Restaurant,97.50,A,2917
9/15/2025,INDEPENDENCE VILLAGE OF OLDE RALEIGH,3113 CHARLES B ROOT WYND,RALEIGH,NC,27612-5379,4092013386,1 - Restaurant,94,A,2703
9/15/2025,JACKS SEAFOOD RESTAURANT,1516 NEW BERN AVE,RALEIGH,NC,27610-2536,4092012252,1 - Restaurant,94.50,A,1953
9/15/2025,JERSEY MIKE'S #3243,6008 TAYLOR RD 120,WENDELL,NC,27591-7624,4092019135,1 - Restaurant,98,A,2647
9/15/2025,JOHNNY'S PIZZA,8759 HOLLY SPRINGS RD,APEX,NC,27539,4092016696,1 - Restaurant,94.50,A,2791
9/15/2025,JUMBO WINGS,2893 JONES FRANKLIN RD,RALEIGH,NC,27606,4092019542,1 - Restaurant,98.50,A,1708
9/15/2025,LOS TRES MAGUEYES,411-J S MAIN ST,ROLESVILLE,NC,27571,4092013519,1 - Restaurant,97,A,2917
9/15/2025,LUCKY CHICKEN II,851 BASS PRO LANE,CARY,NC,27513,4092016722,1 - Restaurant,89,B,3079
9/15/2025,MIDWOOD SMOKEHOUSE,409 W. JOHNSON ST.,RALEIGH,NC,27603,4092019067,1 - Restaurant,90,A,2995
9/15/2025,STARBUCKS #55618,1268 W WILLIAMS ST,APEX,NC,27502,4092018401,1 - Restaurant,99,A,3079
9/15/2025,STIR,4242 SIX FORKS RD SUITE 100,RALEIGH,NC,27609,4092018114,1 - Restaurant,96,A,2802
9/15/2025,SUBWAY,8109-101 FAYETTEVILLE RD,RALEIGH,NC,27603,4092014702,1 - Restaurant,97.50,A,2091
9/15/2025,SUBWAY #35970,4500 FAYETTEVILLE RD,RALEIGH,NC,27603,4092016642,1 - Restaurant,97.50,A,2091
9/15/2025,TACO VELOZ,2829 WENDELL BVD,WENDELL,NC,27591,4092019649,1 - Restaurant,98.50,A,1373
9/15/2025,THE POKE REPUBLIC,5036 ARCO ST,CARY,NC,27519,4092019479,1 - Restaurant,97.50,A,3092
9/15/2025,WILSON'S EATERY,1053-C E WHITAKER MILL RD,RALEIGH,NC,27604,4092017947,1 - Restaurant,95,A,2995
9/12/2025,ARBY'S #77820,6725 KNIGHTDALE BLVD,KNIGHTDALE,NC,27545,4092018780,1 - Restaurant,99,A,2790
9/12/2025,BENCHWARMERS BAGELS @ T CO,500-107 E DAVIE ST,RALEIGH,NC,27601,4092018034,1 - Restaurant,98,A,1727
9/12/2025,BIG ED'S CITY MARKET RESTAURANT,220 WOLFE ST,RALEIGH,NC,27601,4092014486,1 - Restaurant,93,A,1727
9/12/2025,BRUEGGERS BAGELS,10750 WAKEFIELD COMMONS DR SUITE 111,RALEIGH,NC,27614,4092019355,1 - Restaurant,96.50,A,2917
9/12/2025,HAMPTON INN - FOODSERVICE,405 HINTON OAKS BLVD,KNIGHTDALE,NC,27545,4092017770,1 - Restaurant,97.50,A,2790
9/12/2025,HOMEWOOD SUITES CARY FOODSERVICE,555 CROSSROADS BLVD,CARY,NC,27518,4092017846,1 - Restaurant,99,A,1708
9/12/2025,MCDONALD'S #35756,4212 WAKE FOREST RD,RALEIGH,NC,27609,4092016501,1 - Restaurant,99,A,2802
9/12/2025,MCDONALDS #13159,1725 NEW HOPE CHURCH RD,RALEIGH,NC,27609,4092017521,1 - Restaurant,99,A,2802
9/12/2025,MIA BISTRO,1227 TIMBER DR E,GARNER,NC,27529,4092014964,1 - Restaurant,95.50,A,2091
9/12/2025,MICHELANGELO'S PIZZA,928 US 64 HWY W,APEX,NC,27523,4092019635,1 - Restaurant,97,A,1373
9/12/2025,RED ROBIN #306,7860 ALEXANDER PROMENADE PL,RALEIGH,NC,27617,4092014103,1 - Restaurant,96.50,A,2944
9/12/2025,STARBUCKS #11189,3800 LAKE BOONE TRL,RALEIGH,NC,27607,4092017819,1 - Restaurant,96,A,2482
9/12/2025,TACO BELL #020165,2101 WALNUT ST,CARY,NC,27511-9207,4092012848,1 - Restaurant,97.50,A,1708
9/12/2025,TROPICAL SMOOTHIE CAFE,1940 GOLDEN SPUR LN,WENDELL,NC,27591,4092019812,1 - Restaurant,98.50,A,2647
9/12/2025,VIC'S ITALIAN CAFE,331 BLAKE ST,RALEIGH,NC,27601-1801,4092012954,1 - Restaurant,90.50,A,1727
9/12/2025,WINGATE BY WYNDHAM,6115 CORPORATE RIDGE RD,RALEIGH,NC,27607,4092017601,1 - Restaurant,98.50,A,3060
9/11/2025,1887 BISTRO,2610 CATES AVE,RALEIGH,NC,27695,4092017022,1 - Restaurant,99.50,A,3060
9/11/2025,ANTHONY'S LA PIAZZA,21 GLENWOOD AVE,RALEIGH,NC,27603-1794,4092019451,1 - Restaurant,86.50,B,2995
9/11/2025,BIBIBOP,2007 WALNUT ST 104,CARY,NC,27518,4092018841,1 - Restaurant,96.50,A,1708
9/11/2025,BONEFISH GRILL,4421 SIX FORKS RD,RALEIGH,NC,27609,4092014336,1 - Restaurant,97,A,2802
9/11/2025,CHANDELIER EVENT VENUE,1077 DARRINGTON DR,CARY,NC,27513,4092018170,1 - Restaurant,99.50,A,2945
9/11/2025,CHARLIE'S KABOBS #2,929 HERITAGE LAKE RD SUITE 700,WAKE FOREST,NC,27587,4092015967,1 - Restaurant,98,A,2917
9/11/2025,CLEAN EATZ,1856 BOULDERSTONE WAY,CARY,NC,27519,4092017922,1 - Restaurant,97,A,3079
9/11/2025,DUNKIN',1450 N MAIN ST,FUQUAY-VARINA,NC,27526,4092017962,1 - Restaurant,98,A,2791
9/11/2025,LA CUCINA ITALIANA,6552 GLENWOOD AVE,RALEIGH,NC,27612,4092019302,1 - Restaurant,98,A,2703
9/11/2025,MAGNOLIA GLEN SENIOR LIVING,5301 CREEDMOOR RD,RALEIGH,NC,27612-6305,4092013664,1 - Restaurant,97,A,2703
9/11/2025,MR. DUMPLING,5470 APEX PEAKWAY,APEX,NC,27502,4092018694,1 - Restaurant,95.50,A,2800
9/11/2025,OKJA,1080 DARRINGTON DR,CARY,NC,27513,4092018336,1 - Restaurant,96.50,A,2945
9/11/2025,PANDA HOUSE CHINESE RESTAURANT,1462 GARNER STATION BLVD,RALEIGH,NC,27603,4092018103,1 - Restaurant,96,A,2691
9/11/2025,RUDINO'S PIZZA GRINDERS,8800 HARVEST OAKS DR STE 102,RALEIGH,NC,27615-2075,4092012818,1 - Restaurant,94,A,2918
9/11/2025,SAN JOSE MEXICAN RESTAURANT,877 E GANNON AVE,ZEBULON,NC,27616,4092015712,1 - Restaurant,96,A,2647
9/11/2025,SKIPPER'S FISH FRY AND MARKET,1001 E WILLIAMS ST,APEX,NC,27502,4092014398,1 - Restaurant,97,A,2800
9/11/2025,SUBWAY #41914,841 E GANNON AVE,ZEBULON,NC,27597,4092015079,1 - Restaurant,98.50,A,2647
9/11/2025,SUSHI O,222-117 GLENWOOD AVE,RALEIGH,NC,27603,4092015735,1 - Restaurant,92,A,2995
9/11/2025,THE BBQ LAB NORTH HILLS,4120 MAIN AT NORTH HILLS SUITE 135,RALEIGH,NC,27609,4092018956,1 - Restaurant,97.50,A,2802
9/11/2025,TRALI IRISH PUB,10370 MONCREIFFE STE 109,RALEIGH,NC,27617,4092015094,1 - Restaurant,97,A,2944
9/11/2025,WAKE FOREST BP RESTAURANT,103 N WHITE ST,WAKE FOREST,NC,27587-2645,4092013047,1 - Restaurant,94,A,2293
9/11/2025,WINGIN'IT BAR AND GRILLE,1625 N MAIN ST STE 109,FUQUAY-VARINA,NC,27526,4092016622,1 - Restaurant,98,A,2791
9/10/2025,BURGER KING #11244,2791 NC 55 HWY,CARY,NC,27511,4092018671,1 - Restaurant,99.50,A,3079
9/10/2025,CARLIE C'S DELI #810,506 W GANNON AVE,ZEBULON,NC,27579,4092016987,1 - Restaurant,93.50,A,2647
9/10/2025,CHINA MOON,7983 FAYETTEVILLE RD,RALEIGH,NC,27603-5631,4092019329,1 - Restaurant,96,A,2091
9/10/2025,COMPLEX BREW,500 S SALISBURY ST,RALEIGH,NC,27601,4092019455,1 - Restaurant,100,A,1727
9/10/2025,EL QUETZAL GUATEMALAN MEXICAN GRILL,962-B AIRPORT BLVD,MORRISVILLE,NC,27560,4092018881,1 - Restaurant,95,A,3092
9/10/2025,FIREHOUSE SUBS #122,260 GRANDE HEIGHTS DR,CARY,NC,27513,4092018928,1 - Restaurant,98.50,A,2945
9/10/2025,GOLDEN CORRAL #950,3551 GRENELLE ST,RALEIGH,NC,27603,4092018893,1 - Restaurant,96,A,2691
9/10/2025,HIBACHI 88,3667 SW CARY PARKWAY,CARY,NC,27513,4092019564,1 - Restaurant,97.50,A,3079
9/10/2025,KHAO SEN,2100 GATHERING SQUARE CT,FUQUAY-VARINA,NC,27526,4092019401,1 - Restaurant,98.50,A,2791
9/10/2025,LOS TRES MAGUEYES,10410 MONCREIFFE RD STE 109,RALEIGH,NC,27610,4092015457,1 - Restaurant,90,A,2944
9/10/2025,MCDONALDS #27548,3494 KILDAIRE FARM RD,CARY,NC,27518,4092017943,1 - Restaurant,99.50,A,1708
9/10/2025,RALEIGH CONVENTION CENTER,500 S SALISBURY ST,RALEIGH,NC,27601,4092015215,1 - Restaurant,100,A,1727
9/10/2025,RELISH CRAFT KITCHEN/THE KITCHEN TABLE,5625 CREEDMOOR RD,RALEIGH,NC,27612,4092015927,1 - Restaurant,98.50,A,2703
9/10/2025,SIDE STREET RESTAURANT,225 N BLOODWORTH ST,RALEIGH,NC,27601-1105,4092010661,1 - Restaurant,94,A,2995
9/10/2025,STELLAR,1912 BERNARD STREET,RALEIGH,NC,27608,4092019657,1 - Restaurant,97,A,2995
9/10/2025,STONERIDGE,105 CONVENTION DR,CARY,NC,27511,4092017672,1 - Restaurant,96,A,3171
9/10/2025,SUSHI MON #2,3800 GLENWOOD AVE SUITE 100,RALEIGH,NC,27612-4874,4092018787,1 - Restaurant,93.50,A,2482
9/10/2025,THE FORKS CAFETERIA AND CATERING,339 S BROOKS ST,WAKE FOREST,NC,27587-2901,4092017198,1 - Restaurant,96.50,A,2293
9/9/2025,AMERICA'S BEST WINGS,3901 CAPITAL BLVD SUITE 117,RALEIGH,NC,27604-3487,4092018708,1 - Restaurant,90.50,A,2556
9/9/2025,ANGUS BARN,9401 GLENWOOD AVE,RALEIGH,NC,27628,4092010018,1 - Restaurant,97,A,2944
9/9/2025,BAAN THAI RESTAURANT,758 WILLIAMS ST,APEX,NC,27502,4092015002,1 - Restaurant,97,A,2800
9/9/2025,CHICKEN SALAD CHICK,302 COLONADES WAY,CARY,NC,27518,4092018423,1 - Restaurant,100,A,1708
9/9/2025,DQ GRILL AND CHILL #41609,5260 NEW BERN AVE,RALEIGH,NC,27610,4092014615,1 - Restaurant,97,A,2790
9/9/2025,LA TERRAZZA ROOFTOP BAR (9TH FLOOR),223 S WEST ST,RALEIGH,NC,27603,4092019362,1 - Restaurant,96.50,A,1727
9/9/2025,NOODLES COMPANY #866,1055 BEAVER CREEK COMMONS DR,APEX,NC,27502,4092017052,1 - Restaurant,95,A,3079
9/9/2025,ROSEWATER KITCHEN AND BAR,110 PARK AT NORTH HILLS ST,RALEIGH,NC,27609,4092018204,1 - Restaurant,96,A,2802
9/9/2025,SILK ROAD UZBEK CUISINE,4224 NW CARY PKWY,CARY,NC,27513,4092019202,1 - Restaurant,97,A,2945
9/9/2025,THE ONE NINE,4220 NW CARY PKWY,CARY,NC,27513,4092019783,1 - Restaurant,99.50,A,2945
9/9/2025,TIOS PIZZA EMPANADAS WINGS,2916 N MAIN ST STE 100,FUQUAY-VARINA,NC,27526,4092018599,1 - Restaurant,96,A,2791
9/8/2025,ABBEY ROAD TAVERN GRILL APEX,1700 CENTER ST,APEX,NC,27502,4092017546,1 - Restaurant,100,A,2800
9/8/2025,AKAMI SUSHI BAR,1561 E WILLIAMS ST,APEX,NC,27539,4092018664,1 - Restaurant,98.50,A,2800
9/8/2025,AMEDEO'S,3905 WESTERN BLVD,RALEIGH,NC,27606,4092015577,1 - Restaurant,98,A,3060
9/8/2025,BOWLFUL,15 E PEACE ST,RALEIGH,NC,27604,4092017659,1 - Restaurant,98.50,A,2995
9/8/2025,BURGER FI,3004 WAKE FOREST RD SUITE 100,RALEIGH,NC,27609,4092017747,1 - Restaurant,97,A,2556
9/8/2025,CAFE SOO,2815 BRENTWOOD RD,RALEIGH,NC,27604,4092016621,1 - Restaurant,90,A,2556
9/8/2025,GAMERS GEEKERY TAVERN,107 EDINBURGH SOUTH DR,CARY,NC,27511,4092018145,1 - Restaurant,98.50,A,2800
9/8/2025,MAMACITA APEX,2045 CREEKSIDE LANDING DR,APEX,NC,27502,4092019208,1 - Restaurant,91.50,A,3079
9/8/2025,MCWALLY'S,1475 N JUDD PKWY NE,FUQUAY VARINA,NC,27526,4092019788,1 - Restaurant,99,A,2701
9/8/2025,NORTH RIDGE PUB,6010-B FALLS OF NEUSE RD,RALEIGH,NC,27609,4092017086,1 - Restaurant,96,A,2802
9/8/2025,OMAKASE BY KAI,15 SEABOARD AVE,RALEIGH,NC,27604,4092019609,1 - Restaurant,96,A,2995
9/8/2025,PANERA #1813,6201 GLENWOOD AVE.,RALEIGH,NC,27612,4092016838,1 - Restaurant,98,A,2703
9/8/2025,PARK BAR GRILL (DOUBLETREE BY HILTON),500 CAITBOO AVE,CARY,NC,27518,4092015496,1 - Restaurant,98.50,A,1708
9/8/2025,PINE HOLLOW GOLF CLUB FOOD SERVICE,3300 GARNER RD,CLAYTON,NC,27520-9306,4092013461,1 - Restaurant,97,A,2091
9/8/2025,RUCKUS PIZZA,13200 STRICKLAND RD STE 104,RALEIGH,NC,27613,4092019712,1 - Restaurant,96,A,2944
9/8/2025,SOO CAFE,12281 CAPITAL BLVD,WAKE FOREST,NC,27587,4092019339,1 - Restaurant,98.50,A,2293
9/8/2025,SUBWAY #1119,3130 INTEGRITY DR,GARNER,NC,27529,4092017212,1 - Restaurant,98,A,1953
9/8/2025,SUBWAY #1570,2720 LAKE WHEELER RD,RALEIGH,NC,27603,4092018201,1 - Restaurant,99,A,3060
9/8/2025,TARGET CAFE #2784,7129 OKELLY CHAPEL RD,CARY,NC,27519,4092016638,1 - Restaurant,99.50,A,3092
9/8/2025,THE EMPANADA FACTORY,2010 S. MAIN ST SUITE 406,WAKE FOREST,NC,27587,4092019144,1 - Restaurant,96.50,A,2293
9/8/2025,TRUFFLES DELI,3200 BEECHLEAF CT,RALEIGH,NC,27604,4092019240,1 - Restaurant,98,A,2556
9/8/2025,WENDY'S,4023 DAVIS DR,MORRISVILLE,NC,27560,4092018585,1 - Restaurant,99.50,A,3092
9/8/2025,WILLIAM PEACE UNIVERSITY CAFETERIA,15 E PEACE ST,RALEIGH,NC,27604-1176,4092010548,1 - Restaurant,95.50,A,2995
9/5/2025,CHINA FU,1121-103 FALLS RIVER AVE,RALEIGH,NC,27614,4092014503,1 - Restaurant,95.50,A,2698
9/5/2025,HIBACHI JAPAN #2,4001 WAKE FOREST RD,RALEIGH,NC,27609,4092015353,1 - Restaurant,96.50,A,2802
9/5/2025,JERSEY MIKE'S #3131,6176 FALLS OF NEUSE RD UNIT 104,RALEIGH,NC,27609,4092019015,1 - Restaurant,96,A,2802
9/5/2025,NORSE BREWING LONGHOUSE,120 N ARENDELL AVE,ZEBULON,NC,27597,4092019291,1 - Restaurant,95,A,2647
9/5/2025,PIEZANO PIZZA,252 SOUTHTOWN CIR,ROLESVILLE,NC,27571,4092016991,1 - Restaurant,98.50,A,2917
9/5/2025,PRIMO HOAGIES (FAY. ST.),121 FAYETTEVILLE ST SUITE 112,RALEIGH,NC,27601,4092019583,1 - Restaurant,98.50,A,1727
9/5/2025,SHOWMARS - WAKE FOREST,1009-128 STADIUM DR,WAKE FOREST,NC,27587,4092017927,1 - Restaurant,95.50,A,2293
9/5/2025,SUBWAY #28785,10450-101 DURANT RD,RALEIGH,NC,27614,4092014006,1 - Restaurant,98,A,2698
9/5/2025,SUBWAY #4331,9101 LEESVILLE RD,RALEIGH,NC,27613-4091,4092013618,1 - Restaurant,98.50,A,2944
9/5/2025,TACO BELL #42086 (039),9221 FAIRBANKS DR,RALEIGH,NC,27613,4092019581,1 - Restaurant,99.50,A,2944
9/5/2025,THE CAFE,1500 N HARRISON AVE,CARY,NC,27513,4092018321,1 - Restaurant,99,A,2945
9/5/2025,THE HAT RACK (RED HAT 9TH FLOOR),100 E DAVIE ST,RALEIGH,NC,27601,4092016387,1 - Restaurant,100,A,1727
9/5/2025,THE RESERVE AT MILLS FARM,1000 MILLS CHASE LOOP,APEX,NC,27523,4092018416,1 - Restaurant,98.50,A,2800
9/5/2025,TROPICAL SMOOTHIE CAFE,3101 EDWARDS MILL RD SUITE 107,RALEIGH,NC,27612-5303,4092018742,1 - Restaurant,99,A,2703
9/5/2025,WOODLAND TERRACE INDEPENDENT LIVING FOODSERVICES,300 KILDAIRE WOODS DR,CARY,NC,27511-7708,4092013400,1 - Restaurant,95,A,3171
9/5/2025,YATAI MARKET @ T CO,500 E DAVIE ST,RALEIGH,NC,27601,4092019216,1 - Restaurant,95,A,1953
9/4/2025,ACME PIZZA CO,204 VILLAGE WALK DR,HOLLY SPRINGS,NC,27540,4092016398,1 - Restaurant,98,A,2701
9/4/2025,ALPACA PERUVIAN CHARCOAL CHICKEN,57 CABELA DR,GARNER,NC,27529,4092018361,1 - Restaurant,98,A,2691
9/4/2025,ANNA'S PIZZERIA,100 N SALEM ST,APEX,NC,27502,4092015222,1 - Restaurant,96,A,2800
9/4/2025,BAHAMA BREEZE RESTAURANT,3309 WAKE FOREST RD,RALEIGH,NC,27609,4092017088,1 - Restaurant,94,A,2556
9/4/2025,CAVA WAKE FOREST,515 DR CALVIN JONES HWY,WAKE FOREST,NC,27587,4092019239,1 - Restaurant,96.50,A,2293
9/4/2025,CHINA STAR,6109-110 ROCK QUARRY RD,RALEIGH,NC,27610,4092017575,1 - Restaurant,99.50,A,1953
9/4/2025,CIRCLE K #3479,1900 US 70 HWY E,GARNER,NC,27529,4092018811,1 - Restaurant,98,A,2091
9/4/2025,CLEAN EATZ,7461 SIX FORKS RD,RALEIGH,NC,27615,4092017314,1 - Restaurant,98.50,A,2698
9/4/2025,COMPASS ROSE BREWERY,3201 NORTHSIDE DRIVE STE 101,RALEIGH,NC,27615,4092019043,1 - Restaurant,96,A,2178
9/4/2025,"CRISTO'S NY STYLE PIZZA, LLC",1302 E MILLBROOK RD,RALEIGH,NC,27609,4092015780,1 - Restaurant,97,A,2802
9/4/2025,DEATH AND TAXES,105 W HARGETT ST,RALEIGH,NC,27601,4092016926,1 - Restaurant,99,A,1727
9/4/2025,ENRIGO ITALIAN BISTRO,575 NEW WAVERLY PL STE 106,CARY,NC,27518,4092016091,1 - Restaurant,94.50,A,1708
9/4/2025,FAT BOYS KITCHEN - FOOD SHACK,14460 FALLS OF NEUSE RD SUITE 167,RALEIGH,NC,27614,4092019533,1 - Restaurant,93.50,A,2917
9/4/2025,FIREHOUSE SUBS,1047 BEAVER CREEK COMMONS DR,APEX,NC,27502,4092014368,1 - Restaurant,95.50,A,3079
9/4/2025,FIVE GUYS #2157,801 S MAIN ST,ROLESVILLE,NC,27571,4092019800,1 - Restaurant,99.50,A,2917
9/4/2025,GOOD GRACES,540 ST ALBANS DR SUITE 130,RALEIGH,NC,27609,4092019776,1 - Restaurant,98,A,2802
9/4/2025,HANK'S DOWNTOWN DIVE,111 E CHATHAM ST A,CARY,NC,27511,4092018526,1 - Restaurant,96,A,3171
9/4/2025,LA FARM BAKERY AT NCSU,101 CURRENT DR,RALEIGH,NC,27607,4092019796,1 - Restaurant,95.50,A,3060
9/4/2025,MANCHESTERS BAR AND GRILL,9101-153 LEESVILLE ROAD,RALEIGH,NC,27613,4092014223,1 - Restaurant,95.50,A,2944
9/4/2025,MAY BAKERY & CAFE,6320 CAPITAL BLVD SUITE 101,RALEIGH,NC,27616,4092019675,1 - Restaurant,94,A,2178
9/4/2025,MOMO HOUSE,3001 HILLBOROUGH ST SUITE 108,RALEIGH,NC,27607,4092019680,1 - Restaurant,95.50,A,2700
9/4/2025,NOODLE BOULEVARD,1718 WALNUT ST,CARY,NC,27511,4092018312,1 - Restaurant,93,A,3171
9/4/2025,ORIENT GARDEN RESTAURANT,1233 NW MAYNARD RD,CARY,NC,27513-8720,4092016492,1 - Restaurant,97.50,A,2945
9/4/2025,PARKSIDE,301 W MARTIN ST,RALEIGH,NC,27601-1352,4092010851,1 - Restaurant,98.50,A,1727
9/4/2025,RYE BAR SOUTHERN KITCHEN,500 FAYETTEVILLE ST,RALEIGH,NC,27601,4092016474,1 - Restaurant,96,A,1727
9/4/2025,SIMMER COFFEE HOUSE,726 SLASH PINE DR,CARY,NC,27519,4092019781,1 - Restaurant,98,A,3092
9/3/2025,ASALI DESSERTS AND CAFE,107 S EDINBURGH DR,CARY,NC,27511,4092018096,1 - Restaurant,99,A,2800
9/3/2025,BOULEVARD PIZZA,2925 WENDELL BLVD,WENDELL,NC,27591,4092018106,1 - Restaurant,98,A,2647
9/3/2025,BREAK TIME BILLIARDS,6442 TRYON RD,CARY,NC,27518,4092019477,1 - Restaurant,97.50,A,1708
9/3/2025,BUFFALO BROTHERS,1289 KILDAIRE FARM RD SUITE 3443,CARY,NC,27511,4092017851,1 - Restaurant,96,A,3171
9/3/2025,COURTNEY'S NY BAGEL DELI,929 HERITAGE LAKE RD,WAKE FOREST,NC,27587,4092016661,1 - Restaurant,93,A,2917
9/3/2025,DAN SUSHI HIBACHI,1313 N MAIN ST,FUQUAY-VARINA,NC,27526,4092017642,1 - Restaurant,96.50,A,2791
9/3/2025,DICED (FAY. ST.),121 FAYETTEVILLE ST SUITE 108,RALEIGH,NC,27601,4092019514,1 - Restaurant,97,A,1727
9/3/2025,FIREHOUSE SUBS #917,1303 N MAIN ST,FUQUAY-VARINA,NC,27526,4092019513,1 - Restaurant,98.50,A,2791
9/3/2025,FLOUR BARREL,400 W NORTH ST 120,RALEIGH,NC,27603,4092019400,1 - Restaurant,93,A,2995
9/3/2025,GRAND MALABAR INDIAN CUISINE,"1901 NW CARY PKWY, STE 103",MORRISVILLE,NC,27560,4092019761,1 - Restaurant,92.50,A,1373
9/3/2025,GRAND STREET PIZZA,901 N SMITHFIELD RD,KNIGHTDALE,NC,27545,4092018446,1 - Restaurant,94.50,A,2647
9/3/2025,GREAT CHINA,7851 ALEXANDER PROMENADE PL #100,RALEIGH,NC,27617,4092015187,1 - Restaurant,97,A,2944
9/3/2025,GRILL & GO DELI,3212 HILLSBOROUGH STREET,RALEIGH,NC,27607,4092019601,1 - Restaurant,97,A,1373
9/3/2025,HEIRLOOM,219 S WEST ST,RALEIGH,NC,27603,4092017951,1 - Restaurant,97.50,A,1727
9/3/2025,HIBACHI 101,7870 ALEXANDER PROMENADE PL,RALEIGH,NC,27617,4092015618,1 - Restaurant,98,A,2944
9/3/2025,MADRE,518 N WEST ST,RALEIGH,NC,27603-1308,4092019158,1 - Restaurant,95,A,2995
9/3/2025,MCDONALDS #30839,4431 NEW BERN AVE,RALEIGH,NC,27610,4092017529,1 - Restaurant,99.50,A,2790
9/3/2025,NC BAJA BURRITO,2109 AVENT FERRY RD SUITE 108,RALEIGH,NC,27606-2198,4092019293,1 - Restaurant,99.50,A,3060
9/3/2025,O.M. TEA BOBA & BITES,3901 CAPITAL BLVD,RALEIGH,NC,27604-6072,4092018773,1 - Restaurant,90.50,A,2556
9/3/2025,OAKWOOD DELI,331 NEW BERN AVE,RALEIGH,NC,27601,4092019653,1 - Restaurant,86,B,2995
